sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14148,19077209,-1979,-1179,4975,-9124,7445,2835
14149,19077219,-3299,-2397,5357,-8540,4987,4288
14150,19077229,-4183,-2860,5383,-7727,1531,5332
14151,19077239,-4701,-3650,5346,-5673,-2136,5850
14152,19077249,-5306,-4309,5724,-2184,-6577,6823
14153,19077259,-5755,-4592,6131,1436,-10976,7070
14154,19077269,-5595,-4074,5860,3722,-14209,6060
14155,19077279,-5464,-3408,5140,4698,-16585,5068
14156,19077289,-5580,-2795,4069,4391,-18220,4476
14157,19077299,-5832,-2342,3091,3440,-18936,3970
14158,19077309,-6122,-2015,2192,2325,-18634,3516
14159,19077319,-6224,-1798,1484,1365,-17583,3006
14160,19077329,-6055,-1504,569,544,-16314,2437
14161,19077339,-5976,-1271,-535,-90,-15666,2118
14162,19077349,-6287,-1760,-2203,-241,-15619,2224
14163,19077359,-5551,-5469,-5882,-716,-15695,2342
14164,19077369,-6684,-5995,-11595,-5176,-16336,2414
14165,19077379,-7768,-4722,-13850,-6340,-15333,1510
14166,19077389,-7900,-4190,-10230,-534,-7844,-2000
14167,19077399,-6335,-2406,-6699,3064,3910,-5906
14168,19077409,-4939,-1210,-4780,4087,10386,-8252
14169,19077419,-3872,-553,-3718,4407,10680,-8452
14170,19077416,-3872,-554,-3717,4407,10680,-8255
14171,19077426,-3454,-226,-2845,4654,9342,-7360
14172,19077436,-3294,306,-2464,4861,9059,-7200
14173,19077446,-2903,986,-2146,5663,9829,-7691
14174,19077456,-2793,1625,-1707,6065,10748,-8114
14175,19077466,-3124,2070,-887,5117,11858,-7755
14176,19077476,-4907,2608,1867,2964,13383,-6344
14177,19077486,-7823,2354,9856,-354,15998,-4347
14178,19077496,-3947,2803,17991,-5749,21048,-2895
14179,19077506,-1257,822,16581,-13720,21106,-273
14180,19077516,-6450,-1602,12706,-18970,10611,6949
14181,19077526,-4084,-4456,8542,-17388,4886,8646
14182,19077536,-9033,-9657,8813,-9886,-1741,8375
14183,19077546,-5511,-8036,9914,2178,-7196,4644
14184,19077556,-5428,-3921,6916,2330,-11666,-1919
14185,19077566,-4780,-1633,5546,4218,-13944,-3238
14186,19077576,-5222,-786,3911,3003,-16036,-2227
14187,19077586,-5534,-260,2278,1929,-16527,-1162
14188,19077596,-6099,-173,1068,871,-16046,-187
14189,19077606,-6380,343,-113,528,-15398,1176
14190,19077616,-7156,-160,-971,404,-15068,1770
14191,19077626,-7673,-1180,-3325,488,-14741,1931
14192,19077636,-7907,-2036,-7412,-3489,-14960,1817
14193,19077646,-8812,-3230,-13125,-6866,-16217,2899
14194,19077656,-10712,-4089,-15252,-6367,-16402,3527
14195,19077666,-9692,-3221,-11662,-2167,-8741,-256
14196,19077662,-9691,-3221,-11662,-2167,-8741,-255
14197,19077672,-7797,-905,-7787,490,4402,-4038
14198,19077682,-5907,756,-4987,1892,13366,-6758
14199,19077692,-4441,1666,-3283,3954,14871,-6967
14200,19077702,-3971,1987,-1900,5810,14059,-5982
14201,19077712,-3884,1710,-973,6310,13966,-5055
14202,19077722,-4393,1641,690,4844,14991,-4257
14203,19077732,-6656,1800,4538,2393,17556,-2276
14204,19077742,-8267,1824,10962,-1861,22109,375
14205,19077752,-5434,610,15153,-7503,27222,3058
14206,19077762,-4513,-1151,13088,-15708,25566,7149
14207,19077772,-7269,-4778,9033,-22089,18152,11681
14208,19077782,-5255,-3659,3865,-23462,11463,10373
14209,19077792,-14563,-14494,1852,-15988,868,9275
14210,19077802,-9588,-11397,4875,266,-5707,3733
14211,19077812,-8133,-5034,2258,1376,-10224,-7116
14212,19077822,-6272,-1987,1385,3715,-12437,-11012
14213,19077832,-5626,-455,1079,5462,-15558,-10362
14214,19077842,-6000,316,541,6219,-17959,-9434
14215,19077852,-6748,732,-183,7128,-18589,-8801
14216,19077862,-7741,518,-1875,7160,-18437,-8385
14217,19077872,-7833,284,-4738,6019,-18170,-7332
14218,19077882,-7837,-1218,-7452,3769,-18281,-4169
14219,19077892,-8140,-4568,-11719,2740,-18265,-739
14220,19077902,-8867,-5780,-16007,-988,-16206,-109
14221,19077912,-8446,-4443,-14314,732,-8221,-3329
14222,19077909,-8445,-4443,-14314,733,-8221,-3125
14223,19077919,-6750,-1026,-9348,1675,4092,-8640
14224,19077929,-4704,1691,-5779,1509,11828,-11118
14225,19077939,-3648,2742,-3745,1503,13488,-9207
14226,19077949,-3527,2295,-2110,2890,13403,-5995
14227,19077959,-3806,1914,-164,2742,14274,-4032
14228,19077969,-5153,1294,2659,180,16770,-2176
14229,19077979,-8261,1510,8552,-4402,20478,1097
14230,19077989,-7973,250,16597,-7985,25409,4408
